sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
PM523,AM,rawWW,cpTP24h,,2021-03-07 06:00:00,2021-03-08 06:00:00,1.0,9.6,Yes,,,Samples picked up at plant and transported to lab,2021-03-08
PM524,LRWRP,rawWW,cpTP24h,,2021-03-07 06:30:00,2021-03-08 06:30:00,1.0,10.6,Yes,,,Samples picked up at plant and transported to lab,2021-03-08
PM526,LRPCP,rawWW,cpTP24h,,2021-03-07 00:00:00,2021-03-08 00:00:00,1.0,,Yes,,,Samples picked up at plant and transported to lab,2021-03-08
PM527,LPCC,rawWW,cpTP24h,,2021-03-07 05:30:00,2021-03-08 07:00:00,1.0,11.0,Yes,,,Samples picked up at plant and transported to lab,2021-03-08
PM528,NB,rawWW,cpTP24h,,2021-03-01 08:15:00,2021-03-02 08:20:00,0.5,9.3,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-03-02
PM529,Alumni,rawWW,grb,2021-03-10 10:30:00,,,0.5,,Yes,,,Sample collected from sewer and transported directly to lab,2021-03-10
PM530,SOO,rawWW,cpTP24h,,2021-03-07 08:30:00,2021-03-08 09:15:00,0.5,11.5,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-03-08
PM531,AM,rawWW,cpTP24h,,2021-03-09 06:00:00,2021-03-10 06:00:00,1.0,10.5,Yes,,,Samples picked up at plant and transported to lab,2021-03-10
PM532,LRPCP,rawWW,cpTP24h,,2021-03-09 00:00:00,2021-03-09 23:55:00,1.0,,Yes,,,Samples picked up at plant and transported to lab,2021-03-09
PM533,LRWRP,rawWW,cpTP24h,,2021-03-09 06:45:00,2021-03-10 06:45:00,1.0,,Yes,,,Samples picked up at plant and transported to lab,2021-03-10
PM534,GREEN,rawWW,cpTP24h,,2021-03-06 09:00:00,2021-03-07 09:00:00,0.5,,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-03-07
PM535,ADELAIDE,rawWW,cpTP24h,,2021-03-06 07:30:00,2021-03-07 07:30:00,0.5,,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-03-07
PM536,OXFORD,rawWW,cpTP24h,,2021-03-06 10:00:00,2021-03-07 08:00:00,0.5,,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-03-07
PM537,POTTS,rawWW,cpTP24h,,2021-03-06 09:00:00,2021-03-07 09:00:00,0.5,,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-03-07
PM538,VAUX,rawWW,cpTP24h,,2021-03-06 08:00:00,2021-03-07 08:00:00,0.5,,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-03-07
PM539,LPCC,rawWW,cpTP24h,,2021-03-09 07:00:00,2021-03-10 07:30:00,1.0,12.5,Yes,,,Samples picked up at plant and transported to lab,2021-03-10
PM540,TB,rawWW,cpTP24h,,2021-03-08 08:30:00,2021-03-09 08:30:00,1.0,11.0,Yes,,,Samples picked up at plant and transported to lab,2021-03-09
PM541,Alumni,rawWW,grb,2021-03-12 10:15:00,,,0.5,,Yes,,,Sample collected from sewer and transported directly to lab,2021-03-12
PM542,NB,rawWW,cpTP24h,,2021-03-08 08:30:00,2021-03-09 08:30:00,0.5,11.0,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-03-09
PM543,LA,rawWW,cpTP24h,,2021-03-09 09:00:00,2021-03-10 09:00:00,1.0,14.6,Yes,,,Samples picked up at plant and transported to lab,2021-03-10
PM544,LRPCP,rawWW,cpTP24h,,2021-03-11 00:01:00,2021-03-11 23:59:00,1.0,,Yes,,,Samples picked up at plant and transported to lab,2021-03-11
PM545,LRWRP,rawWW,cpTP24h,,2021-03-11 06:30:00,2021-03-12 06:30:00,1.0,12.1,Yes,,,Samples picked up at plant and transported to lab,2021-03-12
PM547,LPCC,rawWW,grb,2021-03-12 00:00:00,,,1.0,13.3,Yes,,,Samples picked up at plant and transported to lab,2021-03-12
PM551,Alumni,rawWW,grb,2021-03-15 11:00:00,,,0.5,,Yes,,,Sample collected from sewer and transported directly to lab,2021-03-15
PM552,AM,rawWW,cpTP24h,,2021-03-14 06:00:00,2021-03-15 06:00:00,1.0,9.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-15
PM553,LRPCP,rawWW,cpTP24h,,2021-03-14 00:00:00,2021-03-14 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-14
PM554,LRWRP,rawWW,cpTP24h,,2021-03-14 06:30:00,2021-03-15 06:30:00,1.0,11.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-15
PM555,LPCC,rawWW,cpTP24h,,2021-03-14 07:00:00,2021-03-15 07:00:00,1.0,12.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-15
PM556,GREEN,rawWW,cpTP24h,,2021-03-13 00:00:00,2021-03-14 00:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping) exact time for autosampler start and stop not provided,2021-03-14
PM557,ADELAIDE,rawWW,cpTP24h,,2021-03-13 00:00:00,2021-03-14 00:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping) exact time for autosampler start and stop not provided,2021-03-14
PM558,OXFORD,rawWW,cpTP24h,,2021-03-13 00:00:00,2021-03-14 00:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping) exact time for autosampler start and stop not provided,2021-03-14
PM559,POTTS,rawWW,cpTP24h,,2021-03-13 00:00:00,2021-03-14 00:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping) exact time for autosampler start and stop not provided,2021-03-14
PM560,VAUX,rawWW,cpTP24h,,2021-03-13 00:00:00,2021-03-14 00:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping) exact time for autosampler start and stop not provided,2021-03-14
PM561,Alumni,rawWW,grb,2021-03-17 10:30:00,,,0.5,,Yes,,,Sample collected from sewer and transported directly to lab,2021-03-17
PM562,AM,rawWW,cpTP24h,,2021-03-16 06:00:00,2021-03-17 06:00:00,1.0,9.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-17
PM563,SOO,rawWW,cpTP24h,,2021-03-14 08:30:00,2021-03-15 09:45:00,0.5,10.5,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-15
PM564,LRPCP,rawWW,cpTP24h,,2021-03-16 00:00:00,2021-03-17 00:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-17
PM565,LRWRP,rawWW,cpTP24h,,2021-03-16 07:00:00,2021-03-17 07:00:00,1.0,12.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-17
PM567,LPCC,rawWW,cpTP24h,,2021-03-16 07:00:00,2021-03-17 07:00:00,1.0,15.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-17
PM568,TB,rawWW,cpTP24h,,2021-03-14 11:15:00,2021-03-15 09:15:00,0.5,7.3,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-15
PM569,MQ Blank,,grb,2021-03-19 09:30:00,,,,,,,,,2021-03-19
PM570,Alumni,rawWW,grb,2021-03-19 09:30:00,,,0.5,,Yes,,,Sample collected from sewer and transported directly to lab,2021-03-19
PM571,NB,rawWW,cpTP24h,,2021-03-15 11:00:00,2021-03-16 08:10:00,0.5,9.8,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-16
PM572,LA,rawWW,cpTP24h,,2021-03-16 12:00:00,2021-03-17 12:00:00,1.0,16.8,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-17
PM573,LRPCP,rawWW,cpTP24h,,2021-03-18 00:00:00,2021-03-18 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-18
PM574,LRWRP,rawWW,cpTP24h,,2021-03-18 07:00:00,2021-03-19 07:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-19
PM575,LPCC,rawWW,cpTP24h,,2021-03-18 07:00:00,2021-03-19 07:00:00,1.0,14.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-19
PM579,Alumni,rawWW,grb,2021-03-22 11:30:00,,,0.5,,Yes,,,Sample collected from sewer and transported directly to lab,2021-03-22
PM580,AM,rawWW,cpTP24h,,2021-03-21 06:00:00,2021-03-22 06:00:00,1.0,10.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-22
PM581,LRPCP,rawWW,cpTP24h,,2021-03-21 00:00:00,2021-03-21 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-21
PM582,LRWRP,rawWW,cpTP24h,,2021-03-21 06:30:00,2021-03-22 06:30:00,1.0,11.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-22
PM584,LPCC,rawWW,cpTP24h,,2021-03-21 08:00:00,2021-03-22 07:00:00,1.0,13.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-22
PM585,MQ Blank,,grb,2021-03-24 09:30:00,,,,,,,,,2021-03-24
PM586,Alumni,rawWW,grb,2021-03-24 10:30:00,,,0.5,,Yes,,,Sample collected from sewer and transported directly to lab,2021-03-24
PM587,AM,rawWW,cpTP24h,,2021-03-23 06:00:00,2021-03-24 06:00:00,1.0,9.1,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-24
PM588,LA,rawWW,cpTP24h,,2021-03-21 12:00:00,2021-03-22 12:00:00,1.0,15.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-22
PM589,SOO,rawWW,cpTP24h,,2021-03-21 10:00:00,2021-03-22 09:45:00,0.5,11.0,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-22
PM590,LRPCP,rawWW,cpTP24h,,2021-03-22 23:00:00,2021-03-23 23:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-23
PM591,LRWRP,rawWW,cpTP24h,,2021-03-23 07:00:00,2021-03-24 07:00:00,1.0,12.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-24
PM592,LPCC,rawWW,cpTP24h,,2021-03-23 07:00:00,2021-03-24 07:00:00,1.0,14.1,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-24
PM593,TB,rawWW,cpTP24h,,2021-03-21 11:10:00,2021-03-22 08:50:00,0.5,7.7,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-22
PM594,GREEN,rawWW,cpTP24h,,2021-03-20 20:00:00,2021-03-21 08:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-21
PM595,ADELAIDE,rawWW,cpTP24h,,2021-03-20 09:00:00,2021-03-21 09:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-21
PM596,OXFORD,rawWW,cpTP24h,,2021-03-20 07:30:00,2021-03-21 07:30:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-21
PM597,POTTS,rawWW,cpTP24h,,2021-03-20 07:15:00,2021-03-21 07:15:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-21
PM598,VAUX,rawWW,cpTP24h,,2021-03-20 09:00:00,2021-03-21 09:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-21
PM599,Alumni,rawWW,mooreSw,,2021-03-25 14:00:00,2021-03-26 11:00:00,,,Yes,,,Sample collected from sewer and transported directly to lab,2021-03-26
PM600,NB,rawWW,cpTP24h,,2021-03-22 07:50:00,2021-03-23 07:50:00,0.5,9.0,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-23
PM601,LRPCP,rawWW,cpTP24h,,2021-03-25 00:01:00,2021-03-25 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-25
PM602,LRWRP,rawWW,cpTP24h,,2021-03-25 07:00:00,2021-03-26 06:00:00,1.0,10.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-26
PM604,LPCC,rawWW,cpTP24h,,2021-03-25 07:00:00,2021-03-26 07:00:00,1.0,12.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-26
PM605,TB,rawWW,cpTP24h,,2021-03-23 08:45:00,2021-03-24 09:00:00,0.5,7.4,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-24
PM615,MQ Blank,,grb,2021-03-29 09:30:00,,,,,,,,,2021-03-29
PM616,AM,rawWW,grb,2021-03-29 07:30:00,,,1.0,11.5,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-29
PM617,LRPCP,rawWW,cpTP24h,,2021-03-28 00:00:00,2021-03-28 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-28
PM618,LRWRP,rawWW,cpTP24h,,2021-03-28 06:30:00,2021-03-29 06:30:00,1.0,11.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-29
PM620,LPCC,rawWW,cpTP24h,,2021-03-28 13:00:00,2021-03-29 06:45:00,1.0,13.4,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-29
PM623,AM,rawWW,cpTP24h,,2021-03-30 07:00:00,2021-03-31 07:00:00,1.0,9.8,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-31
PM624,LRPCP,rawWW,cpTP24h,,2021-03-30 00:00:00,2021-03-31 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-31
PM625,LRWRP,rawWW,cpTP24h,,2021-03-30 06:30:00,2021-03-31 06:30:00,1.0,12.5,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-31
PM626,LPCC,rawWW,cpTP24h,,2021-03-30 07:30:00,2021-03-31 07:30:00,1.0,15.4,Yes,,,Sample picked up at plant and transported directly to lab,2021-03-31
PM627,TB,rawWW,cpTP24h,,2021-03-28 11:19:00,2021-03-29 09:17:00,0.5,6.2,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-29
PM631,SOO,rawWW,cpTP24h,,2021-03-29 08:30:00,2021-03-30 08:30:00,0.5,10.0,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-30
PM632,NB,rawWW,cpTP24h,,2021-03-29 08:10:00,2021-03-30 08:10:00,0.5,11.6,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-30
PM633,LA,rawWW,cpTP24h,,2021-03-29 10:00:00,2021-03-30 10:00:00,1.0,18.0,Yes,,,Sample picked up at plant and transported to lab,2021-03-30
PM637,Alumni,rawWW,mooreSw,,2021-03-30 11:00:00,2021-04-01 11:00:00,,,Yes,,,Samples collected from sewer and transported directly to lab,2021-04-01
PM638,Alumni,rawWW,mooreSw,,2021-03-30 11:00:00,2021-04-01 11:00:00,,,Yes,,,Samples collected from sewer and transported directly to lab,2021-04-01
PM639,Alumni,rawWW,mooreSw,,2021-04-01 11:00:00,2021-04-02 11:00:00,,,Yes,,,Sample collected from sewer and transported directly to lab,2021-04-02
PM640,Alumni,rawWW,mooreSw,,2021-04-05 11:00:00,2021-04-06 11:00:00,,,Yes,,,Sample collected from sewer and transported directly to lab,2021-04-06
PM644,TB,rawWW,cpTP24h,,2021-03-30 11:12:00,2021-03-31 09:10:00,0.5,6.2,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-03-31
PM645,MQ Blank,,grb,2021-04-07 10:00:00,,,,,,,,,2021-04-07
PM646,AM,rawWW,cpTP24h,,2021-04-06 06:00:00,2021-04-07 06:00:00,1.0,8.9,Yes,,,Sample picked up at plant and transported to lab,2021-04-07
PM647,LRPCP,rawWW,cpTP24h,,2021-04-06 00:00:00,2021-04-06 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported to lab,2021-04-06
PM648,LRWRP,rawWW,cpTP24h,,2021-04-06 06:30:00,2021-04-07 06:30:00,1.0,13.1,Yes,,,Sample picked up at plant and transported to lab,2021-04-07
PM650,LPCC,rawWW,cpTP24h,,2021-04-06 07:00:00,2021-04-07 07:00:00,1.0,14.9,Yes,,,Sample picked up at plant and transported to lab,2021-04-07
PM653,SOO,rawWW,cpTP24h,,2021-04-05 10:05:00,2021-04-06 09:45:00,0.5,12.0,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-04-06
PM654,NB,rawWW,cpTP24h,,2021-04-05 08:25:00,2021-04-06 08:30:00,0.5,15.0,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-04-06
PM655,LA,rawWW,cpTP24h,,2021-04-06 11:00:00,2021-04-07 11:00:00,1.0,19.9,Yes,,,Samples picked up at plant and transported to lab,2021-04-07
PM656,LRPCP,rawWW,cpTP24h,,2021-04-08 00:01:00,2021-04-08 23:59:00,1.0,,Yes,,,Samples picked up at plant and transported to lab,2021-04-08
PM657,LRWRP,rawWW,cpTP24h,,2021-04-08 06:00:00,2021-04-09 06:00:00,1.0,12.8,Yes,,,Samples picked up at plant and transported to lab,2021-04-09
PM658,LPCC,rawWW,cpTP24h,,2021-04-08 07:00:00,2021-04-09 07:00:00,1.0,15.1,Yes,,,Samples picked up at plant and transported to lab,2021-04-09
PM659,TB,rawWW,cpTP24h,,2021-04-06 09:00:00,2021-04-07 08:45:00,0.5,6.3,Yes,,,Samples shipped on ice from site to lab by courier (2-day shipping),2021-04-07
PM660,Alumni,rawWW,mooreSw,,2021-04-08 12:00:00,2021-04-09 11:00:00,,,Yes,,,Samples collected from sewer and transported directly to lab,2021-04-09
PM661,AM,rawWW,cpTP24h,,2021-04-11 06:00:00,2021-04-12 06:00:00,1.0,9.0,Yes,,,Samples picked up at plant and transported to lab,2021-04-12
PM663,LRPCP,rawWW,cpTP24h,,2021-04-11 00:00:00,2021-04-11 23:59:00,1.0,,Yes,,,Samples picked up at plant and transported to lab,2021-04-11
PM665,LRWRP,rawWW,cpTP24h,,2021-04-11 07:00:00,2021-04-12 07:00:00,1.0,13.4,Yes,,,Samples picked up at plant and transported to lab,2021-04-12
PM667,LPCC,rawWW,cpTP24h,,2021-04-11 08:00:00,2021-04-12 07:00:00,1.0,14.5,yes,,,Samples picked up at plant and transported to lab,2021-04-12
PM668,Alumni,rawWW,mooreSw,,2021-04-11 17:30:00,2021-04-12 11:00:00,,,Yes,,,Samples collected from sewer and transported directly to lab,2021-04-12
PM669,MQ Blank,,grb,2021-04-14 09:30:00,,,,,,,,,2021-04-14
PM670,Alumni,rawWW,grbCp3h,,2021-04-13 09:00:00,2021-04-13 12:00:00,0.5,,Yes,,,Sample collected from sewer and transported directly to lab,2021-04-13
PM671,Alumni,rawWW,mooreSw,,2021-04-13 09:00:00,2021-04-14 11:00:00,,,Yes,,,Sample collected from sewer and transported directly to lab,2021-04-14
PM672,SOO,rawWW,cpTP24h,,2021-04-11 08:30:00,2021-04-12 08:30:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-04-12
PM673,AM,rawWW,cpTP24h,,2021-04-13 06:00:00,2021-04-14 06:00:00,1.0,9.3,Yes,,,Sample picked up at plant and transported to lab,2021-04-14
PM674,LRPCP,rawWW,cpTP24h,,2021-04-13 00:00:00,2021-04-14 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported to lab,2021-04-14
PM675,LRWRP,rawWW,cpTP24h,,2021-04-13 07:00:00,2021-04-14 07:00:00,1.0,,Yes,,,Sample picked up at plant and transported to lab,2021-04-14
PM676,LPCC,rawWW,cpTP24h,,2021-04-13 07:00:00,2021-04-14 07:00:00,1.0,15.2,Yes,,,Sample picked up at plant and transported to lab,2021-04-14
PM677,TB,rawWW,cpTP24h,,2021-04-11 10:50:00,2021-04-12 09:15:00,0.5,5.2,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-04-12
PM681,NB,rawWW,cpTP24h,,2021-04-12 09:20:00,2021-04-13 09:20:00,0.5,12.5,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-04-13
PM682,LA,rawWW,cpTP24h,,2021-04-13 09:00:00,2021-04-14 09:00:00,1.0,19.9,Yes,,,Sample picked up at plant and transported to lab,2021-04-14
PM683,LRPCP,rawWW,cpTP24h,,2021-04-15 00:00:00,2021-04-15 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported to lab,2021-04-15
PM684,LRWRP,rawWW,cpTP24h,,2021-04-15 06:30:00,2021-04-16 07:00:00,1.0,14.3,Yes,,,Sample picked up at plant and transported to lab,2021-04-16
PM686,LPCC,rawWW,cpTP24h,,2021-04-15 07:00:00,2021-04-16 07:00:00,1.0,16.5,Yes,,,Sample picked up at plant and transported to lab,2021-04-16
PM687,TB,rawWW,cpTP24h,,2021-04-13 09:15:00,2021-04-14 09:27:00,0.5,5.8,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-04-14
PM688,Alumni,rawWW,mooreSw,,2021-04-15 15:00:00,2021-04-16 11:00:00,,,Yes,,,Sample collected from sewer and transported directly to lab,2021-04-16
PM689,MQ Blank,,grb,2021-04-19 09:30:00,,,,,,,,,2021-04-19
PM690,AM,rawWW,cpTP24h,,2021-04-18 06:00:00,2021-04-19 06:00:00,1.0,9.5,Yes,,,Sample picked up at plant and transported to lab,2021-04-19
PM691,LPCC,rawWW,cpTP24h,,2021-04-18 07:00:00,2021-04-19 07:00:00,1.0,16.1,Yes,,,Sample picked up at plant and transported to lab,2021-04-19
PM692,LRPCP,rawWW,cpTP24h,,2021-04-18 00:00:00,2021-04-18 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported to lab,2021-04-18
PM693,LRWRP,rawWW,cpTP24h,,2021-04-18 06:30:00,2021-04-19 06:30:00,1.0,15.7,Yes,,,Sample picked up at plant and transported to lab,2021-04-19
PM695,SOO,rawWW,cpTP24h,,2021-04-18 09:30:00,2021-04-19 09:30:00,0.5,12.0,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-04-19
PM696,TB,rawWW,cpTP24h,,2021-04-18 10:49:00,2021-04-19 09:05:00,0.5,5.7,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-04-19
PM697,AM,rawWW,cpTP24h,,2021-04-20 06:00:00,2021-04-21 06:00:00,1.0,8.6,Yes,,,Sample picked up at plant and transported to lab,2021-04-21
PM698,LA,rawWW,cpTP24h,,2021-04-18 09:00:00,2021-04-19 09:00:00,1.0,19.6,Yes,,,Sample picked up at plant and transported to lab,2021-04-19
PM699,LPCC,rawWW,cpTP24h,,2021-04-20 07:00:00,2021-04-21 07:00:00,1.0,13.5,Yes,,,Sample picked up at plant and transported to lab,2021-04-21
PM700,LRPCP,rawWW,cpTP24h,,2021-04-20 00:00:00,2021-04-21 00:00:00,1.0,,Yes,,,Sample picked up at plant and transported to lab,2021-04-21
PM701,LRWRP,rawWW,cpTP24h,,2021-04-20 06:45:00,2021-04-21 06:45:00,1.0,,Yes,,,Sample picked up at plant and transported to lab,2021-04-21
PM703,Alumni,rawWW,mooreSw,,2021-04-20 15:00:00,2021-04-21 11:00:00,,,Yes,,,Sample collected from sewer and transported directly to lab,2021-04-21
PM704,Alumni,rawWW,grbCp3h,,2021-04-21 08:30:00,2021-04-21 11:00:00,1.0,,Yes,,,Sample collected from sewer and transported directly to lab,2021-04-21
PM705,Alumni,rawWW,mooreSw,,2021-04-22 14:00:00,2021-04-23 11:00:00,,,Yes,,,Sample collected from sewer and transported directly to lab,2021-04-23
PM706,NB,rawWW,cpTP24h,,2021-04-18 07:30:00,2021-04-19 07:30:00,0.5,12.5,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-04-19
PM707,TB,rawWW,cpTP24h,,2021-04-20 08:50:00,2021-04-21 08:45:00,0.5,6.7,Yes,,,Sample shipped on ice from site to lab by courier (2-day shipping),2021-04-21
PM708,LPCC,rawWW,cpTP24h,,2021-04-22 07:00:00,2021-04-23 07:00:00,1.0,16.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-04-23
PM709,LRPCP,rawWW,cpTP24h,,2021-04-22 00:00:00,2021-04-22 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-04-22
PM713,MQ Blank,,grb,2021-04-26 09:30:00,,,,,,,,,2021-04-26
PM714,AM,rawWW,cpTP24h,,2021-04-25 06:00:00,2021-04-26 06:00:00,1.0,8.5,Yes,,,Sample picked up at plant and transported directly to lab,2021-04-26
PM715,LPCC,rawWW,cpTP24h,,2021-04-25 07:00:00,2021-04-26 07:00:00,1.0,16.5,Yes,,,Sample picked up at plant and transported directly to lab,2021-04-26
PM716,LRPCP,rawWW,cpTP24h,,2021-04-25 00:00:00,2021-04-25 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-04-25
PM717,LRWRP,rawWW,cpTP24h,,2021-04-25 06:45:00,2021-04-26 06:45:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-04-26
PM720,AM,rawWW,cpTP24h,,2021-04-27 06:00:00,2021-04-28 06:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-04-28
PM721,LPCC,rawWW,cpTP24h,,2021-04-27 07:00:00,2021-04-28 07:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-04-28
