sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes
NF1921,NF,rawWW,cpTP24h,,2021-08-31 00:00:00,2021-09-01 00:00:00,1.0,,Yes,,,
BR1921,BR,rawWW,cpTP24h,,2021-08-31 00:00:00,2021-09-01 00:00:00,1.0,,Yes,,,
NFD1921,NFD,rawWW,cpTP24h,,2021-08-31 00:00:00,2021-09-01 00:00:00,1.0,,Yes,,,
WEL1921,WEL,rawWW,cpTP24h,,2021-08-31 00:00:00,2021-09-01 00:00:00,1.0,,Yes,,,
NF5921,NF,rawWW,cpTP24h,,2021-09-04 00:00:00,2021-09-05 00:00:00,1.0,,Yes,,,
PW5921,PW,rawWW,cpTP24h,,2021-09-04 00:00:00,2021-09-05 00:00:00,1.0,,Yes,,,
FE5921,FE,rawWW,cpTP24h,,2021-09-04 00:00:00,2021-09-05 00:00:00,1.0,,Yes,,,
CBFE5921,CBFE,rawWW,cpTP24h,,2021-09-04 00:00:00,2021-09-05 00:00:00,1.0,,Yes,,,
BR5921,BR,rawWW,cpTP24h,,2021-09-04 00:00:00,2021-09-05 00:00:00,1.0,,Yes,,,
NFD5921,NFD,rawWW,cpTP24h,,2021-09-04 00:00:00,2021-09-05 00:00:00,1.0,,Yes,,,
NFD6921,NFD,rawWW,cpTP24h,,2021-09-05 00:00:00,2021-09-06 00:00:00,1.0,,Yes,,,
NF6921,NF,rawWW,cpTP24h,,2021-09-05 00:00:00,2021-09-06 00:00:00,1.0,,Yes,,,
FE6921,FE,rawWW,cpTP24h,,2021-09-05 00:00:00,2021-09-06 00:00:00,1.0,,Yes,,,
CBFE6921,CBFE,rawWW,cpTP24h,,2021-09-05 00:00:00,2021-09-06 00:00:00,1.0,,Yes,,,
BR6921,BR,rawWW,cpTP24h,,2021-09-05 00:00:00,2021-09-06 00:00:00,1.0,,Yes,,,
ORANGE6921,ORANGE,rawWW,cpTP24h,,2021-09-05 00:00:00,2021-09-06 00:00:00,1.0,,Yes,,,
ORANGE8921,ORANGE,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
ORANGE10921,ORANGE,rawWW,cpTP24h,,2021-09-09 00:00:00,2021-09-10 00:00:00,1.0,,Yes,,,
ORANGE13921,ORANGE,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
ORANGE15921,ORANGE,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
STHOM8921,STHOM,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
STHOM10921,STHOM,rawWW,cpTP24h,,2021-09-09 00:00:00,2021-09-10 00:00:00,1.0,,Yes,,,
STHOM13921,STHOM,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
STHOM15921,STHOM,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
WWTP8921,WWTP,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
WWTP10921,WWTP,rawWW,cpTP24h,,2021-09-09 00:00:00,2021-09-10 00:00:00,1.0,,Yes,,,
WWTP13921,WWTP,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
WWTP15921,WWTP,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
WEL5921,WEL,rawWW,cpTP24h,,2021-09-04 00:00:00,2021-09-05 00:00:00,1.0,,Yes,,,
WEL6921,WEL,rawWW,cpTP24h,,2021-09-05 00:00:00,2021-09-06 00:00:00,1.0,,Yes,,,
PW6921,PW,rawWW,cpTP24h,,2021-09-05 00:00:00,2021-09-06 00:00:00,1.0,,Yes,,,
BR8921,BR,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
NF8921,NF,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
CBFE8921,CBFE,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
FE8921,FE,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
RRD8921,RRD,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
PW8921,PW,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
WEL8921,WEL,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
RRD12921,RRD,rawWW,cpTP24h,,2021-09-11 00:00:00,2021-09-12 00:00:00,1.0,,Yes,,,
NF12921,NF,rawWW,cpTP24h,,2021-09-11 00:00:00,2021-09-12 00:00:00,1.0,,Yes,,,
PW12921,PW,rawWW,cpTP24h,,2021-09-11 00:00:00,2021-09-12 00:00:00,1.0,,Yes,,,
FE12921,FE,rawWW,cpTP24h,,2021-09-11 00:00:00,2021-09-12 00:00:00,1.0,,Yes,,,
BR12921,BR,rawWW,cpTP24h,,2021-09-11 00:00:00,2021-09-12 00:00:00,1.0,,Yes,,,
CBFE12921,CBFE,rawWW,cpTP24h,,2021-09-11 00:00:00,2021-09-12 00:00:00,1.0,,Yes,,,
WEL12921,WEL,rawWW,cpTP24h,,2021-09-11 00:00:00,2021-09-12 00:00:00,1.0,,Yes,,,
BR13921,BR,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
CBFE13921,CBFE,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
FE13921,FE,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
NF13921,NF,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
RRD13921,RRD,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
PW13921,PW,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
WEL13921,WEL,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
BTF8921,BTF,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,1.0,,Yes,,,
BTF13921,BTF,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,1.0,,Yes,,,
BTF15921,BTF,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
MAP10921,MAP,rawWW,cpTP24h,,2021-09-09 00:00:00,2021-09-10 00:00:00,10.0,,Yes,,,
MAP13921,MAP,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,10.0,,Yes,,,
MAP15921,MAP,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,10.0,,Yes,,,
COL8921,COL,rawWW,mooreSw,,2021-09-07 00:00:00,2021-09-08 00:00:00,,,Yes,,,
EV8921,EV,rawWW,mooreSw,,2021-09-07 00:00:00,2021-09-08 00:00:00,,,Yes,,,
LB8921,LB,rawWW,mooreSw,,2021-09-07 00:00:00,2021-09-08 00:00:00,,,Yes,,,
ST8921,ST,rawWW,mooreSw,,2021-09-07 00:00:00,2021-09-08 00:00:00,,,Yes,,,
COL10921,COL,rawWW,mooreSw,,2021-09-09 00:00:00,2021-09-10 00:00:00,,,Yes,,,
EV10921,EV,rawWW,mooreSw,,2021-09-09 00:00:00,2021-09-10 00:00:00,,,Yes,,,
LB10921,LB,rawWW,mooreSw,,2021-09-09 00:00:00,2021-09-10 00:00:00,,,Yes,,,
ST10921,ST,rawWW,mooreSw,,2021-09-09 00:00:00,2021-09-10 00:00:00,,,Yes,,,
COL13921,COL,rawWW,mooreSw,,2021-09-10 00:00:00,2021-09-13 00:00:00,,,Yes,,,
EV13921,EV,rawWW,mooreSw,,2021-09-10 00:00:00,2021-09-13 00:00:00,,,Yes,,,
LB13921,LB,rawWW,mooreSw,,2021-09-10 00:00:00,2021-09-13 00:00:00,,,Yes,,,
ST13921,ST,rawWW,mooreSw,,2021-09-10 00:00:00,2021-09-13 00:00:00,,,Yes,,,
COL15921,COL,rawWW,mooreSw,,2021-09-14 00:00:00,2021-09-15 00:00:00,,,Yes,,,
EV15921,EV,rawWW,mooreSw,,2021-09-14 00:00:00,2021-09-15 00:00:00,,,Yes,,,
LB15921,LB,rawWW,mooreSw,,2021-09-14 00:00:00,2021-09-15 00:00:00,,,Yes,,,
ST15921,ST,rawWW,mooreSw,,2021-09-14 00:00:00,2021-09-15 00:00:00,,,Yes,,,
COL17921,COL,rawWW,mooreSw,,2021-09-16 00:00:00,2021-09-17 00:00:00,,,Yes,,,
EV17921,EV,rawWW,mooreSw,,2021-09-16 00:00:00,2021-09-17 00:00:00,,,Yes,,,
LB17921,LB,rawWW,mooreSw,,2021-09-16 00:00:00,2021-09-17 00:00:00,,,Yes,,,
ST17921,ST,rawWW,mooreSw,,2021-09-16 00:00:00,2021-09-17 00:00:00,,,Yes,,,
COL20921,COL,rawWW,mooreSw,,2021-09-17 00:00:00,2021-09-20 00:00:00,,,Yes,,,
EV20921,EV,rawWW,mooreSw,,2021-09-17 00:00:00,2021-09-20 00:00:00,,,Yes,,,
LB20921,LB,rawWW,mooreSw,,2021-09-17 00:00:00,2021-09-20 00:00:00,,,Yes,,,
ST20921,ST,rawWW,mooreSw,,2021-09-17 00:00:00,2021-09-20 00:00:00,,,Yes,,,
WWTP17921,WWTP,rawWW,cpTP24h,,2021-09-16 00:00:00,2021-09-17 00:00:00,1.0,,Yes,,,
WWTP20921,WWTP,rawWW,cpTP24h,,2021-09-19 00:00:00,2021-09-20 00:00:00,1.0,,Yes,,,
WWTP22921,WWTP,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-22 00:00:00,1.0,,Yes,,,
MAP17921,MAP,rawWW,cpTP24h,,2021-09-16 00:00:00,2021-09-17 00:00:00,10.0,,Yes,,,
MAP20921,MAP,rawWW,cpTP24h,,2021-09-19 00:00:00,2021-09-20 00:00:00,10.0,,Yes,,,
MAP22921,MAP,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-22 00:00:00,10.0,,Yes,,,
STHOM17921,STHOM,rawWW,cpTP24h,,2021-09-16 00:00:00,2021-09-17 00:00:00,1.0,,Yes,,,
STHOM20921,STHOM,rawWW,cpTP24h,,2021-09-19 00:00:00,2021-09-20 00:00:00,1.0,,Yes,,,
STHOM22921,STHOM,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-22 00:00:00,1.0,,Yes,,,
ORANGE17921,ORANGE,rawWW,cpTP24h,,2021-09-16 00:00:00,2021-09-17 00:00:00,1.0,,Yes,,,
ORANGE20921,ORANGE,rawWW,cpTP24h,,2021-09-19 00:00:00,2021-09-20 00:00:00,1.0,,Yes,,,
ORANGE22921,ORANGE,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-22 00:00:00,1.0,,Yes,,,
BTF17921,BTF,rawWW,cpTP24h,,2021-09-16 00:00:00,2021-09-17 00:00:00,1.0,,Yes,,,
BTF20921,BTF,rawWW,cpTP24h,,2021-09-19 00:00:00,2021-09-20 00:00:00,1.0,,Yes,,,
BTF22921,BTF,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-22 00:00:00,1.0,,Yes,,,
BR15921,BR,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
CBFE15921,CBFE,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
FE15921,FE,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
NF15921,NF,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
RRD15921,RRD,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
PW15921,PW,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
WEL15921,WEL,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,1.0,,Yes,,,
BR19921,BR,rawWW,cpTP24h,,2021-09-18 00:00:00,2021-09-19 00:00:00,1.0,,Yes,,,
CBFE19921,CBFE,rawWW,cpTP24h,,2021-09-18 00:00:00,2021-09-19 00:00:00,1.0,,Yes,,,
FE19921,FE,rawWW,cpTP24h,,2021-09-18 00:00:00,2021-09-19 00:00:00,1.0,,Yes,,,
NF19921,NF,rawWW,cpTP24h,,2021-09-18 00:00:00,2021-09-19 00:00:00,1.0,,Yes,,,
RRD19921,RRD,rawWW,cpTP24h,,2021-09-18 00:00:00,2021-09-19 00:00:00,1.0,,Yes,,,
PW19921,PW,rawWW,cpTP24h,,2021-09-18 00:00:00,2021-09-19 00:00:00,1.0,,Yes,,,
WEL19921,WEL,rawWW,cpTP24h,,2021-09-18 00:00:00,2021-09-19 00:00:00,1.0,,Yes,,,
BR21921,BR,rawWW,cpTP24h,,2021-09-20 00:00:00,2021-09-21 00:00:00,1.0,,Yes,,,
CBFE21921,CBFE,rawWW,cpTP24h,,2021-09-20 00:00:00,2021-09-21 00:00:00,1.0,,Yes,,,
FE21921,FE,rawWW,cpTP24h,,2021-09-20 00:00:00,2021-09-21 00:00:00,1.0,,Yes,,,
NF21921,NF,rawWW,cpTP24h,,2021-09-20 00:00:00,2021-09-21 00:00:00,1.0,,Yes,,,
RRD20921,RRD,rawWW,cpTP24h,,2021-09-19 00:00:00,2021-09-20 00:00:00,1.0,,Yes,,,
PW20921,PW,rawWW,cpTP24h,,2021-09-19 00:00:00,2021-09-20 00:00:00,1.0,,Yes,,,
WEL21921,WEL,rawWW,cpTP24h,,2021-09-20 00:00:00,2021-09-21 00:00:00,1.0,,Yes,,,
COL24921,COL,rawWW,mooreSw,,2021-09-23 00:00:00,2021-09-24 00:00:00,,,Yes,,,
EV24921,EV,rawWW,mooreSw,,2021-09-23 00:00:00,2021-09-24 00:00:00,,,Yes,,,
LB24921,LB,rawWW,mooreSw,,2021-09-23 00:00:00,2021-09-24 00:00:00,,,Yes,,,
ST24921,ST,rawWW,mooreSw,,2021-09-23 00:00:00,2021-09-24 00:00:00,,,Yes,,,
COL27921,COL,rawWW,mooreSw,,2021-09-24 00:00:00,2021-09-27 00:00:00,,,Yes,,,
EV27921,EV,rawWW,mooreSw,,2021-09-24 00:00:00,2021-09-27 00:00:00,,,Yes,,,
LB27921,LB,rawWW,mooreSw,,2021-09-24 00:00:00,2021-09-27 00:00:00,,,Yes,,,
ST27921,ST,rawWW,mooreSw,,2021-09-24 00:00:00,2021-09-27 00:00:00,,,Yes,,,
COL29921,COL,rawWW,mooreSw,,2021-09-28 00:00:00,2021-09-29 00:00:00,,,Yes,,,
EV29921,EV,rawWW,mooreSw,,2021-09-28 00:00:00,2021-09-29 00:00:00,,,Yes,,,
ST29921,ST,rawWW,mooreSw,,2021-09-28 00:00:00,2021-09-29 00:00:00,,,Yes,,,
MAP24921,MAP,rawWW,cpTP24h,,2021-09-23 00:00:00,2021-09-24 00:00:00,10.0,,Yes,,,
WWTP24921,WWTP,rawWW,cpTP24h,,2021-09-23 00:00:00,2021-09-24 00:00:00,1.0,,Yes,,,
ORANGE24921,ORANGE,rawWW,cpTP24h,,2021-09-23 00:00:00,2021-09-24 00:00:00,1.0,,Yes,,,
STHOM24921,STHOM,rawWW,cpTP24h,,2021-09-23 00:00:00,2021-09-24 00:00:00,1.0,,Yes,,,
BTF24921,BTF,rawWW,cpTP24h,,2021-09-23 00:00:00,2021-09-24 00:00:00,1.0,,Yes,,,
BR23921,BR,rawWW,cpTP24h,,2021-09-22 00:00:00,2021-09-23 00:00:00,1.0,,Yes,,,
CBFE23921,CBFE,rawWW,cpTP24h,,2021-09-22 00:00:00,2021-09-23 00:00:00,1.0,,Yes,,,
FE23921,FE,rawWW,cpTP24h,,2021-09-22 00:00:00,2021-09-23 00:00:00,1.0,,Yes,,,
NF23921,NF,rawWW,cpTP24h,,2021-09-22 00:00:00,2021-09-23 00:00:00,1.0,,Yes,,,
RRD22921,RRD,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-22 00:00:00,1.0,,Yes,,,
PW22921,PW,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-22 00:00:00,1.0,,Yes,,,
WEL23921,WEL,rawWW,cpTP24h,,2021-09-22 00:00:00,2021-09-23 00:00:00,1.0,,Yes,,,
COL11021,COL,rawWW,mooreSw,,2021-09-30 00:00:00,2021-10-01 00:00:00,,,Yes,,,
EV11021,EV,rawWW,mooreSw,,2021-09-30 00:00:00,2021-10-01 00:00:00,,,Yes,,,
LB11021,LB,rawWW,mooreSw,,2021-09-30 00:00:00,2021-10-01 00:00:00,,,Yes,,,
ST11021,ST,rawWW,mooreSw,,2021-09-30 00:00:00,2021-10-01 00:00:00,,,Yes,,,
MAP27921,MAP,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,10.0,,Yes,,,
MAP29921,MAP,rawWW,cpTP24h,,2021-09-28 00:00:00,2021-09-29 00:00:00,10.0,,Yes,,,
WWTP27921,WWTP,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
WWTP29921,WWTP,rawWW,cpTP24h,,2021-09-28 00:00:00,2021-09-29 00:00:00,1.0,,Yes,,,
ORANGE27921,ORANGE,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
ORANGE29921,ORANGE,rawWW,cpTP24h,,2021-09-28 00:00:00,2021-09-29 00:00:00,1.0,,Yes,,,
STHOM27921,STHOM,rawWW,grb,2021-09-27 00:00:00,,,1.0,,Yes,,,
STHOM29921,STHOM,rawWW,cpTP24h,,2021-09-28 00:00:00,2021-09-29 00:00:00,1.0,,Yes,,,
BTF27921,BTF,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
BTF29921,BTF,rawWW,cpTP24h,,2021-09-28 00:00:00,2021-09-29 00:00:00,1.0,,Yes,,,
BR27921,BR,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
CBFE27921,CBFE,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
FE27921,FE,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
NF27921,NF,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
RRD26921,RRD,rawWW,cpTP24h,,2021-09-25 00:00:00,2021-09-26 00:00:00,1.0,,Yes,,,
PW26921,PW,rawWW,cpTP24h,,2021-09-25 00:00:00,2021-09-26 00:00:00,1.0,,Yes,,,
WEL27921,WEL,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
BR28921,BR,rawWW,cpTP24h,,2021-09-27 00:00:00,2021-09-28 00:00:00,1.0,,Yes,,,
CBFE28921,CBFE,rawWW,cpTP24h,,2021-09-27 00:00:00,2021-09-28 00:00:00,1.0,,Yes,,,
FE28921,FE,rawWW,cpTP24h,,2021-09-27 00:00:00,2021-09-28 00:00:00,1.0,,Yes,,,
NF28921,NF,rawWW,cpTP24h,,2021-09-27 00:00:00,2021-09-28 00:00:00,1.0,,Yes,,,
RRD27921,RRD,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
PW27921,PW,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,1.0,,Yes,,,
WEL28921,WEL,rawWW,cpTP24h,,2021-09-27 00:00:00,2021-09-28 00:00:00,1.0,,Yes,,,
COL41021,COL,rawWW,mooreSw,,2021-10-01 00:00:00,2021-10-04 00:00:00,,,Yes,,,
EV41021,EV,rawWW,mooreSw,,2021-10-01 00:00:00,2021-10-04 00:00:00,,,Yes,,,
LB41021,LB,rawWW,mooreSw,,2021-10-01 00:00:00,2021-10-04 00:00:00,,,Yes,,,
ST41021,ST,rawWW,mooreSw,,2021-10-01 00:00:00,2021-10-04 00:00:00,,,Yes,,,
BR30921,BR,rawWW,cpTP24h,,2021-09-29 00:00:00,2021-09-30 00:00:00,1.0,,Yes,,,
CBFE30921,CBFE,rawWW,cpTP24h,,2021-09-29 00:00:00,2021-09-30 00:00:00,1.0,,Yes,,,
FE30921,FE,rawWW,cpTP24h,,2021-09-29 00:00:00,2021-09-30 00:00:00,1.0,,Yes,,,
NF30921,NF,rawWW,cpTP24h,,2021-09-29 00:00:00,2021-09-30 00:00:00,1.0,,Yes,,,
RRD30921,RRD,rawWW,cpTP24h,,2021-09-29 00:00:00,2021-09-30 00:00:00,1.0,,Yes,,,
PW30921,PW,rawWW,cpTP24h,,2021-09-29 00:00:00,2021-09-30 00:00:00,1.0,,Yes,,,
WEL30921,WEL,rawWW,cpTP24h,,2021-09-29 00:00:00,2021-09-30 00:00:00,1.0,,Yes,,,
STHOM11021,STHOM,rawWW,cpTP24h,,2021-09-30 00:00:00,2021-10-01 00:00:00,1.0,,Yes,,,
ORANGE11021,ORANGE,rawWW,cpTP24h,,2021-09-30 00:00:00,2021-10-01 00:00:00,1.0,,Yes,,,
ORANGE41021,ORANGE,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,1.0,,Yes,,,
MAP11021,MAP,rawWW,cpTP24h,,2021-09-30 00:00:00,2021-10-01 00:00:00,10.0,,Yes,,,
MAP41021,MAP,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,10.0,,Yes,,,
WWTP11021,WWTP,rawWW,cpTP24h,,2021-09-30 00:00:00,2021-10-01 00:00:00,1.0,,Yes,,,
WWTP41021,WWTP,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,1.0,,Yes,,,
BTF11021,BTF,rawWW,cpTP24h,,2021-09-30 00:00:00,2021-10-01 00:00:00,1.0,,Yes,,,
COL61021,COL,rawWW,mooreSw,,2021-10-05 00:00:00,2021-10-06 00:00:00,,,Yes,,,
EV61021,EV,rawWW,mooreSw,,2021-10-05 00:00:00,2021-10-06 00:00:00,,,Yes,,,
LB61021,LB,rawWW,mooreSw,,2021-10-05 00:00:00,2021-10-06 00:00:00,,,Yes,,,
ST61021,ST,rawWW,mooreSw,,2021-10-05 00:00:00,2021-10-06 00:00:00,,,Yes,,,
BR41021,BR,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,1.0,,Yes,,,
CBFE41021,CBFE,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,1.0,,Yes,,,
FE41021,FE,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,1.0,,Yes,,,
NF41021,NF,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,1.0,,Yes,,,
RRD41021,RRD,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,1.0,,Yes,,,
PW31021,PW,rawWW,cpTP24h,,2021-10-02 00:00:00,2021-10-03 00:00:00,1.0,,Yes,,,
WEL41021,WEL,rawWW,cpTP24h,,2021-10-03 00:00:00,2021-10-04 00:00:00,1.0,,Yes,,,
COL81021,COL,rawWW,mooreSw,,2021-10-07 00:00:00,2021-10-08 00:00:00,,,Yes,,,
EV81021,EV,rawWW,mooreSw,,2021-10-07 00:00:00,2021-10-08 00:00:00,,,Yes,,,
LB81021,LB,rawWW,mooreSw,,2021-10-07 00:00:00,2021-10-08 00:00:00,,,Yes,,,
ST81021,ST,rawWW,mooreSw,,2021-10-07 00:00:00,2021-10-08 00:00:00,,,Yes,,,
BR51021,BR,rawWW,cpTP24h,,2021-10-04 00:00:00,2021-10-05 00:00:00,1.0,,Yes,,,
CBFE51021,CBFE,rawWW,cpTP24h,,2021-10-04 00:00:00,2021-10-05 00:00:00,1.0,,Yes,,,
FE51021,FE,rawWW,cpTP24h,,2021-10-04 00:00:00,2021-10-05 00:00:00,1.0,,Yes,,,
NF51021,NF,rawWW,cpTP24h,,2021-10-04 00:00:00,2021-10-05 00:00:00,1.0,,Yes,,,
RRD51021,RRD,rawWW,cpTP24h,,2021-10-04 00:00:00,2021-10-05 00:00:00,1.0,,Yes,,,
PW51021,PW,rawWW,cpTP24h,,2021-10-04 00:00:00,2021-10-05 00:00:00,1.0,,Yes,,,
WEL51021,WEL,rawWW,cpTP24h,,2021-10-04 00:00:00,2021-10-05 00:00:00,1.0,,Yes,,,
ORANGE61021,ORANGE,rawWW,cpTP24h,,2021-10-05 00:00:00,2021-10-06 00:00:00,1.0,,Yes,,,
MAP61021,MAP,rawWW,cpTP24h,,2021-10-05 00:00:00,2021-10-06 00:00:00,10.0,,Yes,,,
WWTP61021,WWTP,rawWW,cpTP24h,,2021-10-05 00:00:00,2021-10-06 00:00:00,1.0,,Yes,,,
BR71021,BR,rawWW,cpTP24h,,2021-10-06 00:00:00,2021-10-07 00:00:00,1.0,,Yes,,,
CBFE71021,CBFE,rawWW,cpTP24h,,2021-10-06 00:00:00,2021-10-07 00:00:00,1.0,,Yes,,,
NF71021,NF,rawWW,cpTP24h,,2021-10-06 00:00:00,2021-10-07 00:00:00,1.0,,Yes,,,
RRD71021,RRD,rawWW,cpTP24h,,2021-10-06 00:00:00,2021-10-07 00:00:00,1.0,,Yes,,,
PW71021,PW,rawWW,cpTP24h,,2021-10-06 00:00:00,2021-10-07 00:00:00,1.0,,Yes,,,
WEL71021,WEL,rawWW,cpTP24h,,2021-10-06 00:00:00,2021-10-07 00:00:00,1.0,,Yes,,,
ORANGE81021,ORANGE,rawWW,cpTP24h,,2021-10-07 00:00:00,2021-10-08 00:00:00,1.0,,Yes,,,
MAP81021,MAP,rawWW,cpTP24h,,2021-10-07 00:00:00,2021-10-08 00:00:00,10.0,,Yes,,,
WWTP81021,WWTP,rawWW,cpTP24h,,2021-10-07 00:00:00,2021-10-08 00:00:00,1.0,,Yes,,,
COL151021,COL,rawWW,mooreSw,,2021-10-14 00:00:00,2021-10-15 00:00:00,,,Yes,,,
EV151021,EV,rawWW,mooreSw,,2021-10-14 00:00:00,2021-10-15 00:00:00,,,Yes,,,
LB151021,LB,rawWW,mooreSw,,2021-10-14 00:00:00,2021-10-15 00:00:00,,,Yes,,,
ST151021,ST,rawWW,mooreSw,,2021-10-14 00:00:00,2021-10-15 00:00:00,,,Yes,,,
FE71021,FE,rawWW,cpTP24h,,2021-10-06 00:00:00,2021-10-07 00:00:00,1.0,,Yes,,,
BR111021,BR,rawWW,cpTP24h,,2021-10-10 00:00:00,2021-10-11 00:00:00,1.0,,Yes,,,
CBFE111021,CBFE,rawWW,cpTP24h,,2021-10-10 00:00:00,2021-10-11 00:00:00,1.0,,Yes,,,
FE111021,FE,rawWW,cpTP24h,,2021-10-10 00:00:00,2021-10-11 00:00:00,1.0,,Yes,,,
NF121021,NF,rawWW,cpTP24h,,2021-10-11 00:00:00,2021-10-12 00:00:00,1.0,,Yes,,,
PW101021,PW,rawWW,cpTP24h,,2021-10-09 00:00:00,2021-10-10 00:00:00,1.0,,Yes,,,
WEL111021,WEL,rawWW,cpTP24h,,2021-10-10 00:00:00,2021-10-11 00:00:00,1.0,,Yes,,,
