sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes,sampleDate
hum_raw_11jan2021_c24,hr,rawWW,cpTP24h,,2021-01-11 00:05:00,2021-01-12 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-01-12
hum_raw_13jan2021_c24,hr,rawWW,cpTP24h,,2021-01-13 00:05:00,2021-01-14 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-01-14
hum_raw_17jan2021_c24,hr,rawWW,cpTP24h,,2021-01-17 00:05:00,2021-01-18 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-01-18
hum_raw_18jan2021_c24,hr,rawWW,cpTP24h,,2021-01-18 00:05:00,2021-01-19 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-01-19
hum_raw_20jan2021_c24,hr,rawWW,cpTP24h,,2021-01-20 00:05:00,2021-01-21 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-01-21
hum_raw_24jan2021_c24,hr,rawWW,cpTP24h,,2021-01-24 00:05:00,2021-01-25 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-01-25
hum_raw_25jan2021_c24,hr,rawWW,cpTP24h,,2021-01-25 00:05:00,2021-01-26 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-01-26
hum_raw_27jan2021_c24,hr,rawWW,cpTP24h,,2021-01-27 00:05:00,2021-01-28 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-01-28
hum_raw_31jan2021_c24,hr,rawWW,cpTP24h,,2021-01-31 00:05:00,2021-02-01 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-01
hum_raw_01feb2021_c24,hr,rawWW,cpTP24h,,2021-02-01 00:05:00,2021-02-02 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-02
hum_raw_03feb2021_c24,hr,rawWW,cpTP24h,,2021-02-03 00:05:00,2021-02-04 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-04
hum_raw_08feb2021_c24,hr,rawWW,cpTP24h,,2021-02-08 00:05:00,2021-02-09 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-09
hum_raw_09feb2021_c24,hr,rawWW,cpTP24h,,2021-02-09 00:05:00,2021-02-10 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-10
hum_raw_11feb2021_c24,hr,rawWW,cpTP24h,,2021-02-11 00:05:00,2021-02-12 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-12
hum_raw_14feb2021_c24,hr,rawWW,cpTP24h,,2021-02-14 00:05:00,2021-02-15 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-15
hum_raw_15feb2021_c24,hr,rawWW,cpTP24h,,2021-02-15 00:05:00,2021-02-16 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-16
hum_raw_16feb2021_c24,hr,rawWW,cpTP24h,,2021-02-16 00:05:00,2021-02-17 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-17
hum_raw_17feb2021_c24,hr,rawWW,cpTP24h,,2021-02-17 00:05:00,2021-02-18 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-18
hum_raw_18feb2021_c24,hr,rawWW,cpTP24h,,2021-02-18 00:05:00,2021-02-19 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-19
hum_raw_21feb2021_c24,hr,rawWW,cpTP24h,,2021-02-21 00:05:00,2021-02-22 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-22
hum_raw_22feb2021_c24,hr,rawWW,cpTP24h,,2021-02-22 00:05:00,2021-02-23 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-23
hum_raw_23feb2021_c24,hr,rawWW,cpTP24h,,2021-02-23 00:05:00,2021-02-24 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-24
hum_raw_24feb2021_c24,hr,rawWW,cpTP24h,,2021-02-24 00:05:00,2021-02-25 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-25
hum_raw_25feb2021_c24,hr,rawWW,cpTP24h,,2021-02-25 00:05:00,2021-02-26 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-02-26
hum_raw_28feb2021_c24,hr,rawWW,cpTP24h,,2021-02-28 00:05:00,2021-03-01 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-01
hum_raw_1mar2021_c24,hr,rawWW,cpTP24h,,2021-03-01 00:05:00,2021-03-02 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-02
hum_raw_2mar2021_c24,hr,rawWW,cpTP24h,,2021-03-02 00:05:00,2021-03-03 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-03
hum_raw_3mar2021_c24,hr,rawWW,cpTP24h,,2021-03-03 00:05:00,2021-03-04 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-04
hum_raw_4mar2021_c24,hr,rawWW,cpTP24h,,2021-03-04 00:05:00,2021-03-05 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-05
hum_raw_7mar2021_c24,hr,rawWW,cpTP24h,,2021-03-07 00:05:00,2021-03-08 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-08
hum_raw_8mar2021_c24,hr,rawWW,cpTP24h,,2021-03-08 00:05:00,2021-03-09 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-09
hum_raw_9mar2021_c24,hr,rawWW,cpTP24h,,2021-03-09 00:05:00,2021-03-10 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-10
hum_raw_10mar2021_c24,hr,rawWW,cpTP24h,,2021-03-10 00:05:00,2021-03-11 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-11
hum_raw_11mar2021_c24,hr,rawWW,cpTP24h,,2021-03-11 00:05:00,2021-03-12 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-12
hum_raw_14mar2021_c24,hr,rawWW,cpTP24h,,2021-03-14 00:05:00,2021-03-15 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-15
hum_raw_15mar2021_c24,hr,rawWW,cpTP24h,,2021-03-15 00:05:00,2021-03-16 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-16
hum_raw_16mar2021_c24,hr,rawWW,cpTP24h,,2021-03-16 00:05:00,2021-03-17 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-17
hum_raw_17mar2021_c24,hr,rawWW,cpTP24h,,2021-03-17 00:05:00,2021-03-18 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-18
hum_raw_18mar2021_c24,hr,rawWW,cpTP24h,,2021-03-18 00:05:00,2021-03-19 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-19
hum_raw_21mar2021_c24,hr,rawWW,cpTP24h,,2021-03-21 00:05:00,2021-03-22 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-22
hum_raw_22mar2021_c24,hr,rawWW,cpTP24h,,2021-03-22 00:05:00,2021-03-23 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-23
hum_raw_23mar2021_c24,hr,rawWW,cpTP24h,,2021-03-23 00:05:00,2021-03-24 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-24
hum_raw_24mar2021_c24,hr,rawWW,cpTP24h,,2021-03-24 00:05:00,2021-03-25 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-25
hum_raw_25mar2021_c24,hr,rawWW,cpTP24h,,2021-03-25 00:05:00,2021-03-26 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-26
hum_raw_28mar2021_c24,hr,rawWW,cpTP24h,,2021-03-28 00:05:00,2021-03-29 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-29
hum_raw_29mar2021_c24,hr,rawWW,cpTP24h,,2021-03-29 00:05:00,2021-03-30 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-30
hum_raw_30mar2021_c24,hr,rawWW,cpTP24h,,2021-03-30 00:05:00,2021-03-31 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-03-31
hum_raw_31mar2021_c24,hr,rawWW,cpTP24h,,2021-03-31 00:05:00,2021-04-01 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-01
hum_raw_1apr2021_c24,hr,rawWW,cpTP24h,,2021-04-01 00:05:00,2021-04-02 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-02
hum_raw_4apr2021_c24,hr,rawWW,cpTP24h,,2021-04-04 00:05:00,2021-04-05 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-05
hum_raw_5apr2021_c24,hr,rawWW,cpTP24h,,2021-04-05 00:05:00,2021-04-06 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-06
hum_raw_7apr2021_c24,hr,rawWW,cpTP24h,,2021-04-07 00:05:00,2021-04-08 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-08
hum_raw_8apr2021_c24,hr,rawWW,cpTP24h,,2021-04-08 00:05:00,2021-04-09 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-09
hum_raw_11apr2021_c24,hr,rawWW,cpTP24h,,2021-04-11 00:05:00,2021-04-12 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-12
hum_raw_12apr2021_c24,hr,rawWW,cpTP24h,,2021-04-12 00:05:00,2021-04-13 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-13
hum_raw_13apr2021_c24,hr,rawWW,cpTP24h,,2021-04-13 00:05:00,2021-04-14 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-14
hum_raw_14apr2021_c24,hr,rawWW,cpTP24h,,2021-04-14 00:05:00,2021-04-15 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-15
hr_2021Apr15_c24,hr,rawWW,cpTP24h,,2021-04-15 00:05:00,2021-04-16 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-16
hr_2021Apr18_c24,hr,rawWW,cpTP24h,,2021-04-18 00:05:00,2021-04-19 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-19
hr_2021Apr19_c24,hr,rawWW,cpTP24h,,2021-04-19 00:05:00,2021-04-20 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-20
hr_2021Apr20_c24,hr,rawWW,cpTP24h,,2021-04-20 00:05:00,2021-04-21 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-21
hr_2021Apr21_c24,hr,rawWW,cpTP24h,,2021-04-21 00:05:00,2021-04-22 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-22
hr_2021Apr22_c24,hr,rawWW,cpTP24h,,2021-04-22 00:05:00,2021-04-23 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-23
hr_2021Apr25_c24,hr,rawWW,cpTP24h,,2021-04-25 00:05:00,2021-04-26 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-26
hr_2021Apr26_c24,hr,rawWW,cpTP24h,,2021-04-26 00:05:00,2021-04-27 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-27
hr_2021Apr27_c24,hr,rawWW,cpTP24h,,2021-04-27 00:05:00,2021-04-28 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-28
hr_2021Apr28_c24,hr,rawWW,cpTP24h,,2021-04-28 00:05:00,2021-04-29 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-29
hr_2021Apr29_c24,hr,rawWW,cpTP24h,,2021-04-29 00:05:00,2021-04-30 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-04-30
hr_2021May02_c24,hr,rawWW,cpTP24h,,2021-05-02 00:05:00,2021-05-03 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-03
hr_2021May03_c24,hr,rawWW,cpTP24h,,2021-05-03 00:05:00,2021-05-04 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-04
hr_2021May04_c24,hr,rawWW,cpTP24h,,2021-05-04 00:05:00,2021-05-05 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-05
hr_2021May05_c24,hr,rawWW,cpTP24h,,2021-05-05 00:05:00,2021-05-06 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-06
hr_2021May06_c24,hr,rawWW,cpTP24h,,2021-05-06 00:05:00,2021-05-07 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-07
hr_2021May09_c24,hr,rawWW,cpTP24h,,2021-05-09 00:05:00,2021-05-10 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-10
hr_2021May10_c24,hr,rawWW,cpTP24h,,2021-05-10 00:05:00,2021-05-11 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-11
hr_2021May11_c24,hr,rawWW,cpTP24h,,2021-05-11 00:05:00,2021-05-12 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-12
hr_2021May12_c24,hr,rawWW,cpTP24h,,2021-05-12 00:05:00,2021-05-13 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-13
hr_2021May13_c24,hr,rawWW,cpTP24h,,2021-05-13 00:05:00,2021-05-14 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-14
hr_2021May16_c24,hr,rawWW,cpTP24h,,2021-05-16 00:05:00,2021-05-17 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-17
hr_2021May17_c24,hr,rawWW,cpTP24h,,2021-05-17 00:05:00,2021-05-18 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-18
hr_2021May18_c24,hr,rawWW,cpTP24h,,2021-05-18 00:05:00,2021-05-19 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-19
hr_2021May19_c24,hr,rawWW,cpTP24h,,2021-05-19 00:05:00,2021-05-20 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-20
hr_2021May20_c24,hr,rawWW,cpTP24h,,2021-05-20 00:05:00,2021-05-21 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-21
hr_2021May23_c24,hr,rawWW,cpTP24h,,2021-05-23 00:05:00,2021-05-24 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-24
hr_2021May24_c24,hr,rawWW,cpTP24h,,2021-05-24 00:05:00,2021-05-25 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-25
hr_2021May25_c24,hr,rawWW,cpTP24h,,2021-05-25 00:05:00,2021-05-26 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-26
hr_2021May26_c24,hr,rawWW,cpTP24h,,2021-05-26 00:05:00,2021-05-27 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-27
hr_2021May27_c24,hr,rawWW,cpTP24h,,2021-05-27 00:05:00,2021-05-28 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-28
hr_2021May30_c24,hr,rawWW,cpTP24h,,2021-05-30 00:05:00,2021-05-31 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-05-31
hr_2021May31_c24,hr,rawWW,cpTP24h,,2021-05-31 00:05:00,2021-06-01 00:00:00,1.0,4,Yes,Samples shipped from WWTP to Toronto Water Lab on ice. Field staff picks up from Toronto Water Lab and delivers to Ryerson Lab.,2021-06-01
