uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes
14494_TPSSM220307_2_covN2_2_2022-03-08,TPSSM220307_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-08,2022-03-09,solid,covN2,,gcL,,2,46966.3006264858,,276.9230769,1.384615385,
14495_TPSSM220307_2_covN2_3_2022-03-08,TPSSM220307_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-08,2022-03-09,solid,covN2,,gcL,,3,57384.7751806862,,276.9230769,1.384615385,
14496_TPSSM220307_2_nPMMoV_1_2022-03-08,TPSSM220307_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-08,2022-03-09,solid,nPMMoV,,gcL,,1,5236096.05777824,,276.9230769,1.384615385,
14497_TPSSM220307_2_nPMMoV_2_2022-03-08,TPSSM220307_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-08,2022-03-09,solid,nPMMoV,,gcL,,2,3713071.27664054,,276.9230769,1.384615385,
14498_TPSSM220307_2_nPMMoV_3_2022-03-08,TPSSM220307_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-08,2022-03-09,solid,nPMMoV,,gcL,,3,8420192.99425046,,276.9230769,1.384615385,
14499_TPSSM220309_1_covN1_1_2022-03-11,TPSSM220309_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,1,47053.57077442,,276.9230769,1.384615385,
14500_TPSSM220309_1_covN1_2_2022-03-11,TPSSM220309_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,2,37887.27105646,,276.9230769,1.384615385,
14501_TPSSM220309_1_covN1_3_2022-03-11,TPSSM220309_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,3,37095.57108082,,276.9230769,1.384615385,
14502_TPSSM220309_1_covN2_1_2022-03-11,TPSSM220309_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,1,25661.3962,,276.9230769,1.384615385,
14503_TPSSM220309_1_covN2_2_2022-03-11,TPSSM220309_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,2,29832.789082068,,276.9230769,1.384615385,
14504_TPSSM220309_1_covN2_3_2022-03-11,TPSSM220309_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,3,28319.228017528,,276.9230769,1.384615385,
14505_TPSSM220309_1_nPMMoV_1_2022-03-11,TPSSM220309_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,1,7096200.33032203,,276.9230769,1.384615385,
14506_TPSSM220309_1_nPMMoV_2_2022-03-11,TPSSM220309_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,2,10904032.0244913,,276.9230769,1.384615385,
14507_TPSSM220309_1_nPMMoV_3_2022-03-11,TPSSM220309_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,3,8111324.67486522,,276.9230769,1.384615385,
14508_TPSSM220309_2_covN1_1_2022-03-11,TPSSM220309_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,1,85121.108492,,276.9230769,1.384615385,
14509_TPSSM220309_2_covN1_2_2022-03-11,TPSSM220309_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,2,105858.05785394,,276.9230769,1.384615385,
14510_TPSSM220309_2_covN1_3_2022-03-11,TPSSM220309_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,3,106859.05782314,,276.9230769,1.384615385,
14511_TPSSM220309_2_covN2_1_2022-03-11,TPSSM220309_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,1,95787.738163796,,276.9230769,1.384615385,
14512_TPSSM220309_2_covN2_2_2022-03-11,TPSSM220309_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,2,84572.320731108,,276.9230769,1.384615385,
14513_TPSSM220309_2_covN2_3_2022-03-11,TPSSM220309_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,3,75695.978782004,,276.9230769,1.384615385,
14514_TPSSM220309_2_nPMMoV_1_2022-03-11,TPSSM220309_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,1,7587359.40209834,,276.9230769,1.384615385,
14515_TPSSM220309_2_nPMMoV_2_2022-03-11,TPSSM220309_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,2,8673104.49091302,,276.9230769,1.384615385,
14516_TPSSM220309_2_nPMMoV_3_2022-03-11,TPSSM220309_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,3,7031339.86853996,,276.9230769,1.384615385,
14517_TPSSM220310_1_covN1_1_2022-03-11,TPSSM220310_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,1,56005.15383232,,276.9230769,1.384615385,
14518_TPSSM220310_1_covN1_2_2022-03-11,TPSSM220310_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,2,70088.99228786,,276.9230769,1.384615385,
14519_TPSSM220310_1_covN1_3_2022-03-11,TPSSM220310_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,3,65014.22577734,,276.9230769,1.384615385,
14520_TPSSM220310_1_covN2_1_2022-03-11,TPSSM220310_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,1,53560.108478863,,276.9230769,1.384615385,
14521_TPSSM220310_1_covN2_2_2022-03-11,TPSSM220310_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,2,71167.7252476887,,276.9230769,1.384615385,
14522_TPSSM220310_1_covN2_3_2022-03-11,TPSSM220310_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,3,73875.9350324672,,276.9230769,1.384615385,
14523_TPSSM220310_1_nPMMoV_1_2022-03-11,TPSSM220310_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,1,4459700.76211177,,276.9230769,1.384615385,
14524_TPSSM220310_1_nPMMoV_2_2022-03-11,TPSSM220310_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,2,4951521.86031214,,276.9230769,1.384615385,
14525_TPSSM220310_1_nPMMoV_3_2022-03-11,TPSSM220310_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,3,4523441.65237273,,276.9230769,1.384615385,
14526_TPSSM220310_2_covN1_1_2022-03-11,TPSSM220310_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,1,46960.62077728,,276.9230769,1.384615385,
14527_TPSSM220310_2_covN1_2_2022-03-11,TPSSM220310_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,2,49701.95958182,,276.9230769,1.384615385,
14528_TPSSM220310_2_covN1_3_2022-03-11,TPSSM220310_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,covN1,,gcL,,3,50919.33732214,,276.9230769,1.384615385,
14529_TPSSM220310_2_covN2_1_2022-03-11,TPSSM220310_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,1,45068.3471827913,,276.9230769,1.384615385,
14530_TPSSM220310_2_covN2_2_2022-03-11,TPSSM220310_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,2,49643.2470170877,,276.9230769,1.384615385,
14531_TPSSM220310_2_covN2_3_2022-03-11,TPSSM220310_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-11,2022-03-11,solid,covN2,,gcL,,3,64244.7713773045,,276.9230769,1.384615385,
14532_TPSSM220310_2_nPMMoV_1_2022-03-11,TPSSM220310_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,1,5341462.67520285,,276.9230769,1.384615385,
14533_TPSSM220310_2_nPMMoV_2_2022-03-11,TPSSM220310_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,2,5929917.87798543,,276.9230769,1.384615385,
14534_TPSSM220310_2_nPMMoV_3_2022-03-11,TPSSM220310_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-11,2022-03-11,solid,nPMMoV,,gcL,,3,4896353.23334297,,276.9230769,1.384615385,
14535_TPSSM220315_1_covN1_1_2022-03-17,TPSSM220315_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,covN1,,gcL,,1,63511.93137912,,276.9230769,1.384615385,
14536_TPSSM220315_1_covN1_2_2022-03-17,TPSSM220315_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,covN1,,gcL,,2,44052.52086676,,276.9230769,1.384615385,
14537_TPSSM220315_1_covN1_3_2022-03-17,TPSSM220315_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,covN1,,gcL,,3,57088.92046564,,276.9230769,1.384615385,
14538_TPSSM220315_1_covN2_1_2022-03-17,TPSSM220315_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-17,2022-03-17,solid,covN2,,gcL,,1,77607.3260476752,,276.9230769,1.384615385,
14539_TPSSM220315_1_covN2_2_2022-03-17,TPSSM220315_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-17,2022-03-17,solid,covN2,,gcL,,2,70973.0935484259,,276.9230769,1.384615385,
14540_TPSSM220315_1_covN2_3_2022-03-17,TPSSM220315_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-17,2022-03-17,solid,covN2,,gcL,,3,73378.7114681792,,276.9230769,1.384615385,
14541_TPSSM220315_1_nPMMoV_1_2022-03-17,TPSSM220315_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,nPMMoV,,gcL,,1,6286520.98545747,,276.9230769,1.384615385,
14542_TPSSM220315_1_nPMMoV_2_2022-03-17,TPSSM220315_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,nPMMoV,,gcL,,2,6632193.04326585,,276.9230769,1.384615385,
14543_TPSSM220315_1_nPMMoV_3_2022-03-17,TPSSM220315_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,nPMMoV,,gcL,,3,4711833.1269094,,276.9230769,1.384615385,
14544_TPSSM220315_2_covN1_1_2022-03-17,TPSSM220315_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,covN1,,gcL,,1,66494.6368429,,276.9230769,1.384615385,
14545_TPSSM220315_2_covN1_2_2022-03-17,TPSSM220315_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,covN1,,gcL,,2,70487.37005338,,276.9230769,1.384615385,
14546_TPSSM220315_2_covN1_3_2022-03-17,TPSSM220315_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,covN1,,gcL,,3,73702.77551,,276.9230769,1.384615385,
14547_TPSSM220315_2_covN2_1_2022-03-17,TPSSM220315_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-17,2022-03-17,solid,covN2,,gcL,,1,61120.4156610993,,276.9230769,1.384615385,
14548_TPSSM220315_2_covN2_2_2022-03-17,TPSSM220315_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-17,2022-03-17,solid,covN2,,gcL,,2,58023.3904911184,,276.9230769,1.384615385,
14549_TPSSM220315_2_covN2_3_2022-03-17,TPSSM220315_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-17,2022-03-17,solid,covN2,,gcL,,3,57301.2524213985,,276.9230769,1.384615385,
14550_TPSSM220315_2_nPMMoV_1_2022-03-17,TPSSM220315_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,nPMMoV,,gcL,,1,7228014.09892,,276.9230769,1.384615385,
14551_TPSSM220315_2_nPMMoV_2_2022-03-17,TPSSM220315_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,nPMMoV,,gcL,,2,5923102.19630625,,276.9230769,1.384615385,
14552_TPSSM220315_2_nPMMoV_3_2022-03-17,TPSSM220315_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-17,2022-03-17,solid,nPMMoV,,gcL,,3,6381102.30054727,,276.9230769,1.384615385,
14553_TPSSM220316_1_covN1_1_2022-03-18,TPSSM220316_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,1,96577.50258394,,276.9230769,1.384615385,
14554_TPSSM220316_1_covN1_2_2022-03-18,TPSSM220316_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,2,88349.441726,,276.9230769,1.384615385,
14555_TPSSM220316_1_covN1_3_2022-03-18,TPSSM220316_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,3,89935.94723274,,276.9230769,1.384615385,
14556_TPSSM220316_1_covN2_1_2022-03-21,TPSSM220316_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,1,105260.504797642,,276.9230769,1.384615385,
14557_TPSSM220316_1_covN2_2_2022-03-21,TPSSM220316_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,2,114006.5174511,,276.9230769,1.384615385,
14558_TPSSM220316_1_covN2_3_2022-03-21,TPSSM220316_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,3,100536.583107594,,276.9230769,1.384615385,
14559_TPSSM220316_1_nPMMoV_1_2022-03-18,TPSSM220316_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,1,10538467.2690728,,276.9230769,1.384615385,
14560_TPSSM220316_1_nPMMoV_2_2022-03-18,TPSSM220316_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,2,5936798.09455151,,276.9230769,1.384615385,
14561_TPSSM220316_1_nPMMoV_3_2022-03-18,TPSSM220316_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,3,7118072.5812046,,276.9230769,1.384615385,
14562_TPSSM220317_1_covN1_1_2022-03-18,TPSSM220317_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,1,7836.39975888,,276.9230769,1.384615385,
14563_TPSSM220317_1_covN1_2_2022-03-18,TPSSM220317_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,2,8302.73863342,,276.9230769,1.384615385,
14564_TPSSM220317_1_covN1_3_2022-03-18,TPSSM220317_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,3,9872.92191844,,276.9230769,1.384615385,
14565_TPSSM220317_1_covN2_1_2022-03-21,TPSSM220317_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,1,4004.09131267347,J,276.9230769,1.384615385,
14566_TPSSM220317_1_covN2_2_2022-03-21,TPSSM220317_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,2,6163.19991141897,,276.9230769,1.384615385,
14567_TPSSM220317_1_covN2_3_2022-03-21,TPSSM220317_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,3,8494.96319884947,,276.9230769,1.384615385,
14568_TPSSM220317_1_nPMMoV_1_2022-03-18,TPSSM220317_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,1,18909762.7596056,,276.9230769,1.384615385,
14569_TPSSM220317_1_nPMMoV_2_2022-03-18,TPSSM220317_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,2,10151857.2519685,,276.9230769,1.384615385,
14570_TPSSM220317_1_nPMMoV_3_2022-03-18,TPSSM220317_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,3,7117625.55021835,,276.9230769,1.384615385,
14571_TPSSM220317_2_covN1_1_2022-03-18,TPSSM220317_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,1,7373.96088422,,276.9230769,1.384615385,
14572_TPSSM220317_2_covN1_2_2022-03-18,TPSSM220317_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,2,6037.12759202,,276.9230769,1.384615385,
14573_TPSSM220317_2_covN1_3_2022-03-18,TPSSM220317_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,covN1,,gcL,,3,8022.59375906106,,276.9230769,1.384615385,
14574_TPSSM220317_2_covN2_1_2022-03-21,TPSSM220317_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,1,8224.1083266565,,276.9230769,1.384615385,
14575_TPSSM220317_2_covN2_2_2022-03-21,TPSSM220317_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,2,7626.29232441546,,276.9230769,1.384615385,
14576_TPSSM220317_2_covN2_3_2022-03-21,TPSSM220317_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-21,2022-03-21,solid,covN2,,gcL,,3,5657.96901837854,,276.9230769,1.384615385,
14577_TPSSM220317_2_nPMMoV_1_2022-03-18,TPSSM220317_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,1,8256549.92373008,,276.9230769,1.384615385,
14578_TPSSM220317_2_nPMMoV_2_2022-03-18,TPSSM220317_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,2,12195166.6419863,,276.9230769,1.384615385,
14579_TPSSM220317_2_nPMMoV_3_2022-03-18,TPSSM220317_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-18,2022-03-21,solid,nPMMoV,,gcL,,3,6451203.86527919,,276.9230769,1.384615385,
14580_TPSSM220321_1_covN1_1_2022-03-24,TPSSM220321_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,1,12757.26071858,,276.9230769,1.384615385,
14581_TPSSM220321_1_covN1_2_2022-03-24,TPSSM220321_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,2,21549.73822582,,276.9230769,1.384615385,
14582_TPSSM220321_1_covN1_3_2022-03-24,TPSSM220321_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,3,19575.25495324,,276.9230769,1.384615385,
14583_TPSSM220321_1_covN2_1_2022-03-24,TPSSM220321_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-24,2022-03-24,solid,covN2,,gcL,,1,15497.2666396037,,276.9230769,1.384615385,
14584_TPSSM220321_1_covN2_2_2022-03-24,TPSSM220321_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-24,2022-03-24,solid,covN2,,gcL,,2,16039.8137008876,,276.9230769,1.384615385,
14585_TPSSM220321_1_covN2_3_2022-03-24,TPSSM220321_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-24,2022-03-24,solid,covN2,,gcL,,3,18643.755182237,,276.9230769,1.384615385,
14586_TPSSM220321_1_nPMMoV_1_2022-03-24,TPSSM220321_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,nPMMoV,,gcL,,1,3457213.29106865,,276.9230769,1.384615385,
14587_TPSSM220321_1_nPMMoV_2_2022-03-24,TPSSM220321_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,nPMMoV,,gcL,,2,2877917.69155979,,276.9230769,1.384615385,
14588_TPSSM220321_1_nPMMoV_3_2022-03-24,TPSSM220321_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,nPMMoV,,gcL,,3,1708166.67032991,,276.9230769,1.384615385,
14589_TPSSM220321_2_covN1_1_2022-03-24,TPSSM220321_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,1,34824.54337292,,276.9230769,1.384615385,
14590_TPSSM220321_2_covN1_2_2022-03-24,TPSSM220321_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,2,32636.64344024,,276.9230769,1.384615385,
14591_TPSSM220321_2_covN1_3_2022-03-24,TPSSM220321_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,3,33560.51007848,,276.9230769,1.384615385,
14592_TPSSM220321_2_covN2_1_2022-03-24,TPSSM220321_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-24,2022-03-24,solid,covN2,,gcL,,1,33907.6319044677,,276.9230769,1.384615385,
14593_TPSSM220321_2_covN2_2_2022-03-24,TPSSM220321_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-24,2022-03-24,solid,covN2,,gcL,,2,34948.7327688864,,276.9230769,1.384615385,
14594_TPSSM220321_2_covN2_3_2022-03-24,TPSSM220321_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-24,2022-03-24,solid,covN2,,gcL,,3,33952.8610843755,,276.9230769,1.384615385,
14595_TPSSM220321_2_nPMMoV_1_2022-03-24,TPSSM220321_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,nPMMoV,,gcL,,1,1526808.04824351,,276.9230769,1.384615385,
14596_TPSSM220321_2_nPMMoV_2_2022-03-24,TPSSM220321_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,nPMMoV,,gcL,,2,3240702.37106385,,276.9230769,1.384615385,
14597_TPSSM220321_2_nPMMoV_3_2022-03-24,TPSSM220321_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,nPMMoV,,gcL,,3,2394876.9635337,,276.9230769,1.384615385,
14598_TPSSM220323_1_covN1_1_2022-03-24,TPSSM220323_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,1,79409.12533442,,276.9230769,1.384615385,
14599_TPSSM220323_1_covN1_2_2022-03-24,TPSSM220323_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,2,75666.28100514,,276.9230769,1.384615385,
14600_TPSSM220323_1_covN1_3_2022-03-24,TPSSM220323_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-03-24,2022-03-24,solid,covN1,,gcL,,3,69511.50341674,,276.9230769,1.384615385,
14601_TPSSM220323_1_covN2_1_2022-03-24,TPSSM220323_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-03-24,2022-03-24,solid,covN2,,gcL,,1,98020.0805102433,,276.9230769,1.384615385,
